,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8
286,1440.833333,1256.027778,955.25,395.5833333,634.4444444,588.2222222,673.1944444,1840.277778
287,2313.25,1615.222222,1604.888889,923.8333333,1292.611111,1023.166667,900,2006.694444
288,2011.638889,1647.444444,1033.611111,541.7222222,948.1666667,721.5277778,540,1776.166667
289,1191.055556,740.25,759.5277778,587.2222222,743.75,829.1388889,701.6944444,1837.166667
290,2193.277778,1471.722222,1201,353.7777778,598.2777778,379.9722222,559.0555556,2359.972222
291,1300.305556,609.8333333,730.3611111,470.5,903.8055556,610.2222222,434.0277778,1824.722222
292,185.8888889,217.8055556,233.4722222,196.3055556,535.7777778,428.2222222,432.5277778,1638.527778
293,1192.277778,568.1111111,446.25,435.4166667,848.6944444,517.3611111,533.2777778,2747.027778
294,1136.361111,814.0555556,1204.722222,1089.583333,1190.944444,1283.805556,866.1944444,926.7222222
295,1769.388889,1608.722222,1884.861111,1277.583333,1287.416667,1613.861111,1098.888889,1442.777778
296,803.5277778,416.6944444,522.75,513.5,504.0277778,1175.361111,1021.305556,1079.166667
297,430.9444444,391.0555556,548.7222222,537.75,584.8888889,770.4444444,719.6666667,688.2777778
298,1443.138889,931.5277778,734.0277778,387.25,578.2222222,416.6944444,752.25,1525.583333
299,630.4166667,523.8333333,349.1944444,231.9166667,512.1111111,543.6388889,847.8888889,992.75
300,1317.027778,837.6111111,427.5277778,285.1111111,463.1388889,344.9166667,377.8333333,1986.138889
301,1221.638889,1115.055556,883.5833333,369.4444444,651.4166667,374.25,316.5,1016.222222
302,1569.555556,1324.25,921.1388889,762.75,994.1111111,778,748.9722222,1240.972222
303,1131.944444,1263.5,1226.694444,823.1388889,888.3611111,862,853.8888889,1023.722222
304,767.1388889,620.75,640.1111111,632.1666667,670.3888889,644.9166667,448.7222222,897.2777778
305,938.1111111,1168.833333,1090.722222,916,866.1944444,1144.611111,915.8055556,1232.138889
306,1396.555556,1358.277778,802.8055556,353.9722222,575.5,340.7777778,399.0277778,1648.611111
307,857.1944444,478.1944444,1095.861111,700.4166667,1113.527778,927.3055556,833.6388889,898.6111111
308,1938.666667,1143.277778,1048.138889,759.6944444,947.5,831.1388889,720.9444444,2230.305556
309,1530.583333,806.0833333,729.3055556,266.0277778,485.0833333,338.1111111,402.5555556,2163
310,1189,548.1388889,1010.055556,713.0833333,1341.416667,824.0277778,545.3055556,1508.666667
311,3057.166667,915.4166667,1864.027778,988.5,2377.388889,979.7777778,1122.888889,3024.055556
312,2351.861111,776.6111111,1046.888889,724.4722222,2025.472222,595.5833333,444.3333333,2413.111111
313,677.3888889,786.7222222,646.4722222,1032.527778,1669.666667,1222.138889,1136.555556,567.3333333
314,2411.055556,1183.138889,1820.25,1340.861111,1816.722222,1554.555556,1348.694444,1450.472222
315,754.9444444,621.7222222,908.6111111,1094.833333,1470.388889,1158,926.1666667,1106.361111
316,900.8333333,744.4166667,1089.083333,669.0277778,715.8888889,466.75,622.0555556,1240.138889
317,679.3333333,452.3888889,813.5555556,556.5277778,1069.666667,804.8333333,996.2222222,1729.888889
318,1248.638889,951.7222222,1223.277778,624.8888889,1011.916667,1544.944444,1395.5,1109.25
319,691.7777778,786,1068.305556,684.4166667,537.0833333,727.4166667,735.1388889,1383.972222
320,1146.277778,801.5833333,905.4444444,873.6944444,1026.194444,884.1388889,947.3055556,1584.222222
321,804.8055556,754.1388889,894.6944444,294.3888889,416.1666667,230.9722222,407.4444444,1497.388889
322,766.9722222,712.1111111,502.0833333,268.8611111,379.5833333,542.9722222,350.2777778,864.4444444
323,1446.944444,1163.305556,1203.472222,576.9166667,647.3333333,547.25,403.4722222,1283.888889
324,856.4722222,1037.805556,1042.416667,711.9722222,833.1944444,777.8055556,792.8611111,808.0277778
325,1410.5,1319.055556,1120.861111,656.7777778,945.9444444,771.4444444,489.2222222,1479.833333
326,858.1111111,835.7777778,944.5833333,421.4166667,440.4444444,379.6111111,224.6388889,1399.472222
327,1721.166667,1459,957.25,684.5833333,766.5,598.7222222,481.3055556,1839.944444
328,2898.277778,2092.666667,1318.194444,776.6388889,887.9444444,749.3333333,465.6666667,2798.944444
329,1331.638889,1110.75,931.9722222,1063.333333,1368.277778,1501.694444,1166.555556,1501.805556
330,2272.916667,784.5,1036.694444,444.1388889,371.4444444,716,453,2263.611111
331,2569.166667,1583.972222,1424.527778,776.3888889,1854.805556,1025.944444,730.8333333,2049.138889
332,1893.666667,794.5277778,691.25,589.8055556,1665.694444,516.2777778,446.7777778,2848.555556
333,1508.666667,1232.638889,804.4722222,549,1792.916667,843.3055556,744.1111111,2097.777778
334,478.5833333,186.1388889,411.7222222,832.4444444,931.6944444,827.9444444,802.0833333,1738.583333
335,164.3333333,121.75,161.3333333,279.25,546.9444444,491.8333333,838.2777778,1907.027778
336,175.5277778,206.7777778,409.0833333,597.3333333,669.1944444,906.7777778,644.9722222,988
337,495.3333333,418.5833333,606.75,518.3611111,534.2222222,873.4166667,885.8888889,711.0277778
338,338.2222222,287.1388889,369.9444444,281.5555556,821.3888889,500.2222222,585.6111111,1244.083333
339,1018.75,555.2222222,595.9444444,511.3333333,468.3611111,1192.361111,985.0833333,1797.222222
340,1642.111111,1258.472222,781.6666667,628.6388889,683,568.0555556,404.0555556,2051.388889
341,1424.388889,1038.805556,880.8055556,676.25,971.0277778,617.4444444,478.3055556,1315.277778
342,1265.333333,937.3611111,822.5,509.8888889,616.75,495.0833333,571.1388889,1353.527778
343,1124.361111,1084.805556,998,615.7222222,748.6666667,652.1666667,535.25,1138.944444
344,745.6666667,680.8055556,1238.444444,864.5555556,1209.194444,1203.027778,1102.666667,569.4444444
345,1345.388889,1476.027778,2041.416667,1230.777778,1405.555556,1230.222222,1004,1074
346,1486.138889,1469.416667,1487.027778,765.1111111,1213.638889,677.5555556,473.1944444,1717.527778
347,2068.805556,1355.222222,1529.916667,1075.083333,1675.333333,1046.444444,1128.416667,1885.944444
348,1733.861111,1148.027778,536.8333333,499.0833333,510.75,491.9166667,526.6388889,2926.305556
349,2231.888889,1284.777778,1484.972222,621.8888889,794.8055556,766.9722222,421.9166667,2587.111111
350,2794.527778,2297.833333,2125.527778,607.0555556,576.1111111,720.25,530.6111111,2743.722222
351,1538.972222,720.6111111,1078,931.0277778,1538.361111,854.4722222,1025.194444,2500.583333
352,1356.916667,607.8611111,1376.638889,341.5,945.8055556,304.0277778,362.5,1732.416667
353,2402.111111,1295.222222,937.4166667,608.1111111,1892.111111,672.0277778,476.5555556,3473.694444
354,323.3333333,345.4444444,526.5,380.6666667,759.9166667,523.5277778,497.2777778,1011.555556
355,212.1666667,306.8888889,797.9166667,982.8611111,759.3888889,1638.611111,1056.777778,597.4722222
356,1042.638889,700.25,1048.5,1434.916667,958.2222222,1554.583333,1504.222222,569.6388889
357,743.7777778,549.2777778,719.2222222,465.6944444,830.1388889,588.8611111,465.6666667,1141.888889
358,1207.972222,1200.694444,1271.805556,1031.972222,1036.833333,1262.75,1145.305556,1285.916667
359,982.1111111,486.7222222,281.75,385.5555556,882.5555556,353.3611111,205.5277778,1605.027778
360,550.3611111,496.3055556,349.0833333,298.0277778,337.5833333,230.0277778,200.9166667,1297.194444
361,1054.166667,522.0833333,699.1388889,295.4444444,831.4444444,387.0555556,573.8055556,1144.305556
362,1519.277778,1411.222222,741.4166667,530.2777778,508.5833333,728.3055556,679.7777778,1375.555556
363,511.1666667,383.3333333,303.5555556,219.6944444,280.2222222,422.4166667,590.5,684.0833333
364,530.3611111,568.8888889,563.5,346.2222222,461.1944444,505.5555556,357.8611111,1019.5
